kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
7690782,K05413.01,,CANDIDATE,CANDIDATE,,0,0,0,0,428.379308,0.009399,-0.009399,522.3881,0.0118,-0.0118,0.7102,0.0274,-0.5127,4.066,0.465,-0.465,386.6,55.0,-55.0,2.0,0.96,-0.32,236.0,,,0.74,1.08,-0.27,7.4,1.0,q1_q16_tce,5574.0,172.0,-138.0,4.381,0.152,-0.298,0.953,0.454,-0.155,19h38m02.47s,+43d19m20.3s,14.105,
8547213,K05536.01,,CANDIDATE,CANDIDATE,,0,0,0,0,392.72811,0.03037,-0.03037,371.411,0.0461,-0.0461,0.4505,0.074,-0.4188,12.48,1.4,-1.4,499.7,54.8,-54.8,1.85,0.84,-0.15,226.0,,,0.62,0.85,-0.15,12.0,1.0,q1_q16_tce,5701.0,165.0,-142.0,4.558,0.035,-0.295,0.815,0.368,-0.066,19h04m26.96s,+44d39m27.3s,15.033,
8547537,K05539.01,,CANDIDATE,CANDIDATE,,0,0,0,0,374.05697,0.02385,-0.02385,177.0559,0.0259,-0.0259,0.1026,0.37,-0.1025,22.53,1.7,-1.7,961.1,80.0,-80.0,2.34,0.57,-0.17,209.0,,,0.45,0.34,-0.1,20.6,1.0,q1_q16_tce,5302.0,178.0,-144.0,4.595,0.027,-0.151,0.771,0.185,-0.058,19h05m09.95s,+44d39m31.6s,15.583,
8548454,K05541.01,,CANDIDATE,CANDIDATE,,0,0,0,0,339.633833,0.008837,-0.008837,260.9552,0.0163,-0.0163,0.111,0.313,-0.1109,8.859,0.553,-0.553,517.8,49.6,-49.6,2.04,0.86,-0.17,250.0,,,0.93,1.16,-0.23,12.0,1.0,q1_q16_tce,5823.0,154.0,-167.0,4.522,0.033,-0.302,0.901,0.382,-0.074,19h07m13.36s,+44d38m23.5s,14.699,
9397862,K05666.01,,CANDIDATE,CANDIDATE,,0,0,0,0,182.453195,0.004504,-0.004504,282.5445,0.0175,-0.0175,0.0792,0.3803,-0.0792,2.721,0.618,-0.618,184.0,46.4,-46.4,1.26,0.5,-0.12,332.0,,,2.89,3.33,-0.79,5.2,1.0,q1_q16_tce,6164.0,158.0,-180.0,4.483,0.055,-0.288,0.927,0.366,-0.089,19h16m05.41s,+45d55m33.7s,13.872,
10387792,K05789.01,,CANDIDATE,CANDIDATE,,0,0,0,0,383.26217,0.01329,-0.01329,216.192,0.0366,-0.0366,0.1407,0.3331,-0.1406,4.84,1.3,-1.3,448.4,73.5,-73.5,1.57,0.37,-0.15,203.0,,,0.4,0.29,-0.11,11.0,1.0,q1_q16_tce,5074.0,162.0,-126.0,4.536,0.065,-0.615,0.761,0.179,-0.074,18h53m51.14s,+47d33m16.6s,14.06,
8570210,K05545.01,,CANDIDATE,CANDIDATE,,0,0,0,0,541.04472,0.02119,-0.02119,372.4781,0.0277,-0.0277,0.2387,0.2201,-0.2387,12.47,1.1,-1.1,181.5,21.9,-21.9,1.08,0.48,-0.07,206.0,,,0.43,0.56,-0.1,8.8,1.0,q1_q16_tce,5829.0,156.0,-144.0,4.575,0.03,-0.3,0.802,0.354,-0.058,19h42m23.28s,+44d36m50.0s,13.607,
8574794,K05547.01,,CANDIDATE,CANDIDATE,,0,0,0,0,571.14302,0.04464,-0.04464,251.0392,0.0603,-0.0603,0.5041,0.004,-0.4699,10.06,1.4,-1.4,531.3,93.5,-93.5,2.22,0.85,-0.17,210.0,,,0.46,0.53,-0.12,8.5,1.0,q1_q16_tce,5751.0,154.0,-192.0,4.514,0.03,-0.287,0.943,0.365,-0.071,19h47m52.97s,+44d36m37.5s,14.851,
10470779,K05796.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,495.854189,0.005896,-0.005896,241.49594,0.0042,-0.0042,0.031,0.433,-0.031,8.65,3.2,-3.2,548.6,49.0,-49.0,2.41,0.34,-0.28,230.0,,,0.67,0.25,-0.18,10.9,1.0,q1_q17_dr25_tce,5613.0,76.0,-76.0,4.378,0.11,-0.11,1.044,0.149,-0.122,19h28m08.45s,+47d41m03.8s,14.712,
10487228,K05798.01,,CANDIDATE,CANDIDATE,,0,0,0,0,318.25858,0.01126,-0.01126,276.1817,0.0212,-0.0212,0.0281,0.5168,-0.028,4.39,1.0,-1.0,756.0,220.0,-220.0,2.03,0.32,-0.15,212.0,,,0.48,0.25,-0.11,6.0,1.0,q1_q16_tce,5108.0,163.0,-140.0,4.596,0.028,-0.102,0.759,0.12,-0.057,19h50m46.86s,+47d36m21.1s,15.714,
10535708,K05801.01,,CANDIDATE,CANDIDATE,,0,0,0,0,177.37583,0.01611,-0.01611,169.0841,0.0452,-0.0452,0.0539,0.4063,-0.0539,21.14,1.6,-1.6,459.7,48.5,-48.5,1.96,0.81,-0.17,314.0,,,2.29,2.83,-0.6,12.4,1.0,q1_q16_tce,5849.0,159.0,-185.0,4.517,0.034,-0.3,0.919,0.382,-0.077,19h28m27.47s,+47d43m46.1s,15.609,
7762153,K05423.01,,CANDIDATE,CANDIDATE,,0,0,0,0,366.55705,0.01821,-0.01821,238.1402,0.0411,-0.0411,0.1247,0.3304,-0.1246,11.62,0.736,-0.736,582.5,70.0,-70.0,2.63,1.38,-0.32,266.0,,,1.18,1.91,-0.4,10.2,1.0,q1_q16_tce,5857.0,172.0,-218.0,4.403,0.073,-0.321,1.1,0.581,-0.132,19h39m16.79s,+43d28m16.0s,15.2,
8644545,K05552.01,,CANDIDATE,CANDIDATE,0.907,0,0,0,0,295.958914,0.001981,-0.001981,138.92548,0.00474,-0.00474,0.024,0.433,-0.024,4.244,0.19,-0.19,464.1,30.5,-30.5,2.1,0.27,-0.26,265.0,,,1.17,0.44,-0.34,17.5,1.0,q1_q17_dr25_tce,5505.0,109.0,-98.0,4.386,0.126,-0.094,0.992,0.125,-0.125,19h52m33.27s,+44d44m38.6s,13.344,
8644911,K05553.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,120.938669,0.002468,-0.002468,246.252,0.0181,-0.0181,0.011,0.433,-0.011,8.818,0.358,-0.358,782.1,60.3,-60.3,2.32,0.45,-0.33,333.0,,,2.91,1.89,-1.06,15.0,1.0,q1_q17_dr25_tce,5456.0,207.0,-189.0,4.477,0.112,-0.138,0.843,0.163,-0.122,19h52m55.87s,+44d45m23.2s,15.54,
8652997,K05554.01,,CANDIDATE,CANDIDATE,,0,0,0,0,362.22202,0.03126,-0.03126,385.738,0.0661,-0.0661,0.5664,0.0065,-0.5054,14.29,2.7,-2.7,52.5,10.2,-10.2,0.96,0.33,-0.24,312.0,,,2.25,2.21,-1.11,14.6,1.0,q1_q16_tce,6113.0,153.0,-159.0,4.168,0.253,-0.211,1.277,0.434,-0.317,20h01m34.07s,+44d47m07.2s,11.189,
8656535,K05556.01,,CANDIDATE,CANDIDATE,,0,0,0,0,631.99116,0.006482,-0.006482,147.27452,0.00767,-0.00767,0.2397,0.2152,-0.2397,2.99,0.301,-0.301,345.6,52.3,-52.3,1.86,0.69,-0.26,210.0,,,0.46,0.52,-0.16,7.2,1.0,q1_q16_tce,5594.0,185.0,-161.0,4.387,0.119,-0.246,1.006,0.377,-0.14,20h06m01.57s,+44d42m42.6s,13.415,
9466486,K05680.01,,CANDIDATE,CANDIDATE,,0,0,0,0,557.92882,0.01085,-0.01085,210.68,0.017,-0.017,0.1034,0.3546,-0.103,4.788,0.612,-0.612,262.2,39.4,-39.4,2.97,2.15,-1.82,300.0,,,1.92,4.6,-1.67,8.1,1.0,q1_q16_tce,5553.0,187.0,-178.0,3.805,0.772,-0.367,1.844,1.337,-1.127,19h30m00.24s,+46d02m14.9s,13.263,
10552263,K05806.01,,CANDIDATE,CANDIDATE,,0,0,0,0,313.82752,0.009634,-0.009634,166.4928,0.0179,-0.0179,0.1103,0.3213,-0.1103,4.187,0.426,-0.426,168.0,22.5,-22.5,1.26,0.49,-0.14,272.0,,,1.28,1.45,-0.36,8.7,1.0,q1_q16_tce,5914.0,147.0,-162.0,4.453,0.063,-0.274,0.973,0.378,-0.103,19h51m28.81s,+47d46m15.9s,12.355,
10581308,K05810.01,,CANDIDATE,CANDIDATE,,0,0,0,0,425.593391,0.008384,-0.008384,225.3273,0.0164,-0.0164,0.4892,0.0172,-0.4892,3.815,0.658,-0.658,237.6,47.5,-47.5,2.25,1.2,-0.75,278.0,,,1.41,2.31,-0.84,6.5,1.0,q1_q16_tce,5458.0,167.0,-135.0,4.09,0.339,-0.283,1.441,0.764,-0.481,18h50m44.91s,+47d49m01.1s,13.766,
7829836,K05433.01,,CANDIDATE,CANDIDATE,0.562,0,0,0,0,237.819002,0.007032,-0.007032,320.1617,0.0186,-0.0186,0.018,0.441,-0.018,11.324,0.82,-0.82,614.2,48.4,-48.4,2.55,0.4,-0.18,302.0,,,1.98,0.81,-0.37,15.4,1.0,q1_q17_dr25_tce,5878.0,70.0,-88.0,4.424,0.054,-0.117,1.035,0.166,-0.071,19h37m13.12s,+43d30m34.9s,14.573,
7830953,K05434.01,,CANDIDATE,CANDIDATE,,0,0,0,0,581.87357,0.03238,-0.03238,389.8661,0.0476,-0.0476,0.1603,0.2792,-0.1603,14.64,1.5,-1.5,905.6,97.7,-97.7,2.96,1.09,-0.25,218.0,,,0.53,0.58,-0.15,12.5,1.0,q1_q16_tce,5897.0,159.0,-219.0,4.489,0.038,-0.269,0.992,0.364,-0.084,19h38m35.21s,+43d34m39.0s,15.738,
9534832,K05689.01,,CANDIDATE,CANDIDATE,,0,0,0,0,114.12716,0.00164,-0.00164,226.87991,0.00887,-0.00887,0.7092,0.2727,-0.4676,1.719,0.273,-0.273,974.0,180.0,-180.0,2.76,5.2,-0.23,295.0,,,1.79,15.02,-0.42,6.3,1.0,q1_q16_tce,4816.0,149.0,-116.0,4.508,0.069,-0.836,0.823,1.551,-0.067,19h40m43.43s,+46d10m45.8s,15.983,
10802364,K05829.01,,CANDIDATE,CANDIDATE,,0,0,0,0,583.8531,0.01404,-0.01404,362.1416,0.0209,-0.0209,0.5925,0.3162,-0.3295,5.09,1.2,-1.2,491.0,171.0,-171.0,1.97,0.71,-0.12,196.0,,,0.35,0.37,-0.07,5.4,1.0,q1_q16_tce,5591.0,153.0,-148.0,4.559,0.021,-0.266,0.86,0.309,-0.055,19h35m38.49s,+48d11m31.5s,14.857,
10858504,K05835.01,,CANDIDATE,CANDIDATE,,0,0,0,0,474.96952,0.04683,-0.04683,281.948,0.0746,-0.0746,0.5688,0.1308,-0.4611,4.58,1.3,-1.3,595.0,220.0,-220.0,2.44,1.02,-0.23,249.0,,,0.91,1.12,-0.26,6.4,1.0,q1_q16_tce,6287.0,168.0,-209.0,4.473,0.052,-0.298,0.962,0.402,-0.092,19h22m19.14s,+48d12m51.2s,15.087,
8747910,K05570.01,,CANDIDATE,CANDIDATE,,0,0,0,0,574.65297,0.02898,-0.02898,365.2946,0.0539,-0.0539,0.5663,0.2172,-0.4553,4.37,1.1,-1.1,725.0,243.0,-243.0,2.28,0.97,-0.19,196.0,,,0.35,0.45,-0.08,7.4,1.0,q1_q16_tce,5596.0,158.0,-143.0,4.553,0.034,-0.276,0.821,0.348,-0.067,19h18m30.75s,+44d56m32.7s,14.789,
8814872,K05574.01,,CANDIDATE,CANDIDATE,,0,0,0,0,373.41509,0.006181,-0.006181,346.9457,0.0119,-0.0119,0.0532,0.4155,-0.0531,6.617,0.612,-0.612,1806.0,191.0,-191.0,2.55,0.19,-0.3,158.0,,,0.15,0.04,-0.05,10.0,1.0,q1_q16_tce,4236.0,121.0,-144.0,4.642,0.065,-0.027,0.612,0.047,-0.071,19h21m13.86s,+45d00m41.1s,15.85,
9579606,K05694.01,,CANDIDATE,CANDIDATE,,0,0,0,0,107.904526,0.001667,-0.001667,159.9493,0.0131,-0.0131,0.2415,0.2474,-0.2415,2.053,0.328,-0.328,249.4,49.8,-49.8,1.26,0.43,-0.09,337.0,,,3.05,3.06,-0.68,6.1,1.0,q1_q16_tce,5565.0,154.0,-136.0,4.574,0.029,-0.218,0.802,0.272,-0.059,19h11m28.56s,+46d16m09.7s,14.295,
10663976,K05819.01,,CANDIDATE,CANDIDATE,,0,0,0,0,381.37504,0.03635,-0.03635,490.55,0.0596,-0.0596,0.3515,0.0961,-0.3514,16.57,3.8,-3.8,286.5,46.6,-46.6,1.24,0.41,-0.08,212.0,,,0.48,0.5,-0.1,11.8,1.0,q1_q16_tce,5513.0,183.0,-139.0,4.614,0.029,-0.194,0.729,0.243,-0.049,19h24m52.23s,+47d57m07.8s,14.182,
7978202,K05454.01,Kepler-1630 b,CONFIRMED,CANDIDATE,,0,0,0,0,509.997402,0.003256,-0.003256,276.73122,0.00391,-0.00391,0.0254,0.4275,-0.0248,8.481,0.165,-0.165,1267.0,45.2,-45.2,2.62,0.45,-0.27,182.0,,,0.26,0.16,-0.07,35.3,1.0,q1_q17_dr24_tce,5037.0,196.0,-157.0,4.54,0.066,-0.157,0.756,0.13,-0.077,19h50m01.99s,+43d42m39.4s,14.15,
8841297,K05577.01,,CANDIDATE,CANDIDATE,,0,0,0,0,495.51899,0.01421,-0.01421,452.8313,0.0127,-0.0127,0.6052,0.0136,-0.4854,3.592,0.653,-0.653,297.6,53.7,-53.7,2.94,1.33,-0.96,305.0,,,2.03,2.75,-1.22,6.6,1.0,q1_q16_tce,6043.0,169.0,-186.0,4.038,0.305,-0.215,1.634,0.735,-0.537,19h56m18.79s,+45d03m17.3s,13.5,
9659022,K05702.01,,CANDIDATE,CANDIDATE,,0,0,0,0,511.882,0.01507,-0.01507,533.7435,0.0204,-0.0204,0.5102,0.081,-0.4133,4.822,0.842,-0.842,610.0,145.0,-145.0,2.56,1.14,-0.25,241.0,,,0.79,1.05,-0.23,6.5,1.0,q1_q16_tce,6141.0,163.0,-212.0,4.454,0.051,-0.303,1.007,0.449,-0.098,19h42m46.75s,+46d19m09.6s,15.462,
9674789,K05704.01,,CANDIDATE,CANDIDATE,,0,0,0,0,96.16705,0.002072,-0.002072,134.6749,0.0143,-0.0143,0.1194,0.364,-0.1194,2.775,0.534,-0.534,270.7,47.6,-47.6,1.15,0.22,-0.09,313.0,,,2.26,1.46,-0.57,7.2,1.0,q1_q16_tce,5147.0,201.0,-163.0,4.617,0.031,-0.106,0.716,0.135,-0.055,20h01m53.77s,+46d19m55.3s,13.419,
9723746,K05707.01,,CANDIDATE,CANDIDATE,,0,0,0,0,208.800733,0.006389,-0.006389,328.6955,0.0145,-0.0145,0.3095,0.187,-0.3093,1.964,0.653,-0.653,594.0,139.0,-139.0,2.88,1.8,-0.37,347.0,,,3.43,6.63,-1.2,4.9,1.0,q1_q16_tce,6208.0,159.0,-235.0,4.372,0.078,-0.349,1.168,0.732,-0.151,19h47m45.67s,+46d29m38.8s,15.239,
7979297,K05455.01,,CANDIDATE,CANDIDATE,,0,0,0,0,292.09809,0.02104,-0.02104,324.4378,0.0358,-0.0358,0.5155,0.0827,-0.402,14.43,1.4,-1.4,528.8,57.3,-57.3,2.09,0.74,-0.17,267.0,,,1.2,1.26,-0.3,11.4,1.0,q1_q16_tce,5955.0,158.0,-174.0,4.534,0.032,-0.264,0.883,0.315,-0.072,19h51m01.19s,+43d47m21.3s,15.003,
8946267,K05588.01,,CANDIDATE,CANDIDATE,,0,0,0,0,542.91133,0.02675,-0.02675,409.6919,0.0281,-0.0281,0.3766,0.057,-0.3765,15.9,1.3,-1.3,750.1,78.7,-78.7,2.27,0.86,-0.18,199.0,,,0.37,0.43,-0.09,13.1,1.0,q1_q16_tce,5583.0,157.0,-147.0,4.559,0.03,-0.256,0.824,0.313,-0.065,19h17m20.02s,+45d14m33.5s,15.373,
9832379,K05715.01,,CANDIDATE,CANDIDATE,,0,0,0,0,189.961729,0.008865,-0.008865,288.3907,0.0196,-0.0196,0.1845,0.288,-0.1845,12.46,1.2,-1.2,699.9,83.6,-83.6,1.93,0.46,-0.13,260.0,,,1.08,0.79,-0.24,11.9,1.0,q1_q16_tce,5335.0,169.0,-143.0,4.613,0.027,-0.145,0.742,0.174,-0.053,19h29m33.16s,+46d36m54.4s,15.713,
8044083,K05470.01,,CANDIDATE,CANDIDATE,,0,0,0,0,578.21805,0.01617,-0.01617,273.3259,0.0223,-0.0223,0.3937,0.0494,-0.3937,4.18,0.786,-0.786,637.0,134.0,-134.0,2.44,0.71,-0.23,223.0,,,0.59,0.5,-0.16,5.3,1.0,q1_q16_tce,6089.0,150.0,-193.0,4.495,0.045,-0.227,0.95,0.279,-0.089,19h47m04.45s,+43d51m43.2s,15.584,
8971044,K05592.01,,CANDIDATE,CANDIDATE,,0,0,0,0,482.51701,0.0201,-0.0201,276.2043,0.0284,-0.0284,0.0846,0.3641,-0.0844,14.791,0.961,-0.961,573.0,59.3,-59.3,2.3,0.75,-0.2,242.0,,,0.8,0.76,-0.21,10.3,1.0,q1_q16_tce,6168.0,158.0,-187.0,4.488,0.044,-0.243,0.96,0.312,-0.086,19h49m55.95s,+45d17m28.1s,15.054,
8094942,K05473.01,,CANDIDATE,CANDIDATE,,0,0,0,0,549.42772,0.01154,-0.01154,132.9476,0.0186,-0.0186,0.4315,0.0452,-0.4184,6.09,0.971,-0.971,719.1,80.8,-80.8,2.64,1.03,-0.21,223.0,,,0.58,0.67,-0.15,12.1,1.0,q1_q16_tce,5957.0,152.0,-192.0,4.498,0.036,-0.281,0.971,0.377,-0.079,19h23m23.35s,+43d57m45.9s,14.654,
9012244,K05598.01,,CANDIDATE,CANDIDATE,,0,0,0,0,376.934014,0.006116,-0.006116,267.4192,0.0168,-0.0168,0.6546,0.2914,-0.4192,4.28,0.871,-0.871,382.4,58.4,-58.4,2.13,0.73,-0.31,274.0,,,1.33,1.3,-0.48,6.1,1.0,q1_q16_tce,6074.0,154.0,-175.0,4.369,0.121,-0.242,1.034,0.351,-0.154,19h11m59.58s,+45d23m47.2s,13.797,
9026007,K05602.01,,CANDIDATE,CANDIDATE,0.313,0,0,0,0,403.163148,0.009469,-0.009469,434.7531,0.0124,-0.0124,0.02,0.428,-0.02,5.735,0.381,-0.381,681.1,65.5,-65.5,2.49,0.43,-0.11,240.0,,,0.79,0.35,-0.11,12.1,1.0,q1_q17_dr25_tce,5812.0,70.0,-87.0,4.504,0.016,-0.136,0.963,0.169,-0.04,19h33m10.41s,+45d20m33.1s,14.624,
9044060,K05604.01,,CANDIDATE,CANDIDATE,,0,0,0,0,476.91977,0.0164,-0.0164,390.4731,0.0224,-0.0224,0.5589,0.0087,-0.4811,5.07,1.1,-1.1,193.6,39.3,-39.3,2.49,1.14,-0.83,321.0,,,2.49,3.37,-1.51,7.4,1.0,q1_q16_tce,6282.0,159.0,-197.0,4.063,0.271,-0.249,1.725,0.789,-0.575,19h53m07.94s,+45d22m24.9s,12.952,
9851638,K05725.01,,CANDIDATE,CANDIDATE,,0,0,0,0,351.25069,0.01422,-0.01422,226.8377,0.027,-0.027,0.1777,0.3011,-0.1774,3.648,0.58,-0.58,1324.0,240.0,-240.0,2.23,0.25,-0.2,186.0,,,0.28,0.12,-0.08,6.5,1.0,q1_q16_tce,4828.0,181.0,-170.0,4.63,0.06,-0.046,0.63,0.069,-0.058,19h55m46.39s,+46d40m47.2s,15.806,
9881660,K05727.01,,CANDIDATE,CANDIDATE,,0,0,0,0,65.3558881,0.0006366,-0.0006366,154.47727,0.00897,-0.00897,0.4827,0.0157,-0.4827,2.165,0.205,-0.205,1158.0,140.0,-140.0,2.61,0.2,-0.21,337.0,,,3.05,1.08,-0.77,9.6,1.0,q1_q17_dr24_tce,4703.0,183.0,-147.0,4.55,0.047,-0.056,0.764,0.059,-0.06,19h09m28.17s,+46d46m07.1s,15.676,
9079671,K05609.01,,CANDIDATE,CANDIDATE,,0,0,0,0,535.1515,0.007956,-0.007956,477.1303,0.0145,-0.0145,0.3162,0.1655,-0.3161,2.826,0.57,-0.57,362.3,59.9,-59.9,2.7,1.5,-0.92,258.0,,,1.04,1.81,-0.63,8.6,1.0,q1_q16_tce,5468.0,166.0,-130.0,4.085,0.354,-0.295,1.423,0.79,-0.483,19h11m03.32s,+45d28m55.8s,12.706,
9087853,K05612.01,,CANDIDATE,CANDIDATE,,0,0,0,0,353.65927,0.01369,-0.01369,482.263,0.0298,-0.0298,0.247,0.2097,-0.2469,4.543,0.722,-0.722,1018.0,173.0,-173.0,2.58,0.75,-0.18,223.0,,,0.58,0.5,-0.13,7.5,1.0,q1_q16_tce,5438.0,154.0,-149.0,4.574,0.024,-0.197,0.82,0.238,-0.06,19h25m51.64s,+45d28m12.3s,15.871,
9097470,K05613.01,,CANDIDATE,CANDIDATE,,0,0,0,0,346.4174,0.02027,-0.02027,460.5646,0.0427,-0.0427,0.1572,0.3143,-0.1572,9.23,1.3,-1.3,662.0,106.0,-106.0,2.41,1.01,-0.21,251.0,,,0.94,1.16,-0.26,7.9,1.0,q1_q16_tce,5754.0,166.0,-181.0,4.49,0.046,-0.292,0.946,0.394,-0.084,19h39m18.66s,+45d28m11.8s,15.612,
9941136,K05737.01,,CANDIDATE,CANDIDATE,,0,0,0,0,376.24253,0.01399,-0.01399,392.8316,0.0286,-0.0286,0.328,0.1504,-0.3279,4.064,0.949,-0.949,185.7,36.2,-36.2,1.32,0.51,-0.14,254.0,,,0.99,1.12,-0.28,6.3,1.0,q1_q16_tce,5916.0,153.0,-167.0,4.463,0.06,-0.275,0.96,0.374,-0.099,19h06m31.36s,+46d50m36.1s,13.772,
7186436,K05365.01,,CANDIDATE,CANDIDATE,,0,0,0,0,585.64118,0.02311,-0.02311,248.4981,0.0324,-0.0324,0.5274,0.0746,-0.4387,13.97,1.4,-1.4,565.2,63.5,-63.5,2.2,0.91,-0.18,207.0,,,0.43,0.54,-0.11,12.5,1.0,q1_q16_tce,5779.0,161.0,-171.0,4.526,0.031,-0.298,0.901,0.375,-0.073,19h08m04.69s,+42d45m04.6s,14.644,
9114614,K05616.01,,CANDIDATE,CANDIDATE,,0,0,0,0,441.61919,0.01945,-0.01945,348.5033,0.0272,-0.0272,0.5027,0.007,-0.4629,5.372,0.731,-0.731,820.0,151.0,-151.0,1.71,0.16,-0.17,152.0,,,0.12,0.05,-0.03,7.8,1.0,q1_q16_tce,4351.0,127.0,-138.0,4.659,0.06,-0.034,0.592,0.054,-0.06,19h58m16.10s,+45d28m24.8s,14.497,
9953491,K05741.01,,CANDIDATE,CANDIDATE,,0,0,0,0,362.0619,0.01788,-0.01788,154.1605,0.0361,-0.0361,0.524,0.4427,-0.3103,14.02,1.0,-1.0,886.2,89.8,-89.8,2.12,0.42,-0.15,203.0,,,0.41,0.25,-0.09,13.5,1.0,q1_q16_tce,5271.0,173.0,-140.0,4.636,0.028,-0.117,0.698,0.137,-0.048,19h31m01.33s,+46d48m42.6s,15.766,
9968924,K05747.01,,CANDIDATE,CANDIDATE,,0,0,0,0,411.447056,0.005658,-0.005658,522.27374,0.00763,-0.00763,0.287,0.1487,-0.287,3.481,0.24,-0.24,285.2,34.1,-34.1,2.86,1.45,-0.84,342.0,,,3.22,4.9,-1.87,7.3,1.0,q1_q16_tce,6519.0,174.0,-267.0,4.108,0.219,-0.287,1.672,0.847,-0.495,19h53m05.97s,+46d50m14.5s,13.81,
7205717,K05372.01,,CANDIDATE,CANDIDATE,,0,0,0,0,212.60398,0.01455,-0.01455,213.4113,0.0283,-0.0283,0.0513,0.3936,-0.0511,5.74,1.3,-1.3,188.5,30.2,-30.2,1.64,0.71,-0.29,337.0,,,3.06,3.94,-1.25,7.1,1.0,q1_q16_tce,5834.0,162.0,-182.0,4.284,0.157,-0.245,1.207,0.521,-0.218,19h33m47.67s,+42d44m41.7s,14.01,
8294683,K05499.01,,CANDIDATE,CANDIDATE,,0,0,0,0,122.58481,0.01187,-0.01187,178.4735,0.0775,-0.0775,0.3468,0.1077,-0.3467,22.37,2.4,-2.4,318.9,45.8,-45.8,1.19,0.15,-0.11,279.0,,,1.43,0.68,-0.4,7.6,1.0,q1_q16_tce,5003.0,187.0,-166.0,4.602,0.058,-0.057,0.669,0.087,-0.061,19h20m03.71s,+44d12m20.1s,15.443,
8307489,K05502.01,,CANDIDATE,CANDIDATE,,0,0,0,0,421.98194,0.01639,-0.01639,226.9386,0.0272,-0.0272,0.1494,0.2694,-0.1494,13.799,0.659,-0.659,173.1,14.5,-14.5,2.02,1.2,-0.42,334.0,,,2.96,5.29,-1.34,15.0,1.0,q1_q16_tce,6760.0,152.0,-232.0,4.193,0.136,-0.334,1.515,0.905,-0.314,19h38m28.23s,+44d13m00.8s,12.338,
9994381,K05749.01,,CANDIDATE,CANDIDATE,,0,0,0,0,281.95332,0.004673,-0.004673,231.2826,0.0126,-0.0126,0.6164,0.0113,-0.5004,2.756,0.361,-0.361,1039.0,152.0,-152.0,2.31,0.32,-0.17,204.0,,,0.41,0.19,-0.09,7.6,1.0,q1_q16_tce,4864.0,150.0,-130.0,4.628,0.031,-0.073,0.692,0.093,-0.053,18h51m44.28s,+46d59m41.5s,15.399,
10007916,K05755.01,,CANDIDATE,CANDIDATE,,0,0,0,0,388.67155,0.01203,-0.01203,211.0496,0.0182,-0.0182,0.0576,0.3935,-0.0576,11.701,0.798,-0.798,371.3,47.2,-47.2,1.49,0.33,-0.12,210.0,,,0.46,0.31,-0.11,10.1,1.0,q1_q16_tce,5354.0,161.0,-144.0,4.587,0.027,-0.147,0.788,0.177,-0.061,19h20m57.06s,+46d58m48.2s,14.829,
8352009,K05506.01,,CANDIDATE,CANDIDATE,,0,0,0,0,641.60204,0.02038,-0.02038,170.8404,0.0275,-0.0275,0.3218,0.1159,-0.3217,16.762,0.939,-0.939,237.3,23.2,-23.2,1.61,0.8,-0.14,230.0,,,0.66,0.97,-0.18,10.6,1.0,q1_q16_tce,6277.0,168.0,-204.0,4.449,0.044,-0.314,1.031,0.511,-0.089,19h03m10.97s,+44d21m01.8s,14.152,
9166700,K05632.01,,CANDIDATE,CANDIDATE,0.928,0,0,0,0,264.466625,0.00157,-0.00157,134.96749,0.00516,-0.00516,0.129,0.333,-0.128,6.371,0.145,-0.145,437.3,18.6,-18.6,2.61,0.57,-0.31,346.0,,,3.41,2.06,-1.06,27.0,1.0,q1_q17_dr25_tce,6551.0,129.0,-194.0,4.337,0.073,-0.147,1.236,0.271,-0.146,19h45m21.15s,+45d32m42.4s,11.154,
10027861,K05758.01,,CANDIDATE,CANDIDATE,,0,0,0,0,102.493119,0.001322,-0.001322,166.0094,0.0105,-0.0105,0.9591,0.0,-0.6667,2.814,0.421,-0.421,636.1,90.1,-90.1,2.7,0.45,-0.19,317.0,,,2.37,1.31,-0.53,8.3,1.0,q1_q16_tce,5166.0,171.0,-140.0,4.583,0.024,-0.117,0.791,0.132,-0.055,19h50m39.45s,+46d56m41.4s,15.142,
