kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_joined
5689351,00000000000000000000000000000000c8c005084de109965b813c4ad97c2abb,xxxxxxx169 ,CONFIRMED,CANDIDATE,0.981,87.0912594,0.0004406,-0.0004406,187.31231,0.00434,-0.00434,0.845,0.005,-0.597,7.0,0.158,-0.158,1129.1,28.3,-28.3,2.95,0.18,-0.13,321.0,2.52,0.55,-0.39,41.8,2.0,q1_q17_dr25_tce,5001.0,99.0,0.0,4.582,0.024,-0.048,0.76,0.046,-0.034,19h03m59.97s,+40d55m09.5s,14.194,"CONFIRMED,CANDIDATE"
6432345,00000000000000000000000000000000d024dbf91d993b5a4190bded0e91752b,xxxxxxx1690,CONFIRMED,CANDIDATE,0.998,234.635652,0.001384,-0.001384,172.64615,0.00488,-0.00488,0.025,0.405,-0.025,6.965,0.155,-0.155,868.5,37.9,-37.9,2.56,0.25,-0.19,267.0,1.2,0.37,-0.25,26.7,1.0,q1_q17_dr25_tce,5422.0,107.0,-107.0,4.481,0.067,-0.075,0.885,0.088,-0.066,19h12m37.61s,+41d52m40.7s,14.607,"CONFIRMED,CANDIDATE"
6428794,000000000000000000000000000000001ceac1621cc33c9ebd4b46e5a480dc9d,xxxxxxx1701,CONFIRMED,CANDIDATE,0.999,169.135056,0.001553,-0.001553,201.8055,0.00854,-0.00854,0.754,0.164,-0.55,8.931,0.213,-0.213,640.7,30.2,-30.2,2.21,0.15,-0.12,273.0,1.31,0.3,-0.23,24.5,1.0,q1_q17_dr25_tce,5171.0,103.0,-103.0,4.545,0.045,-0.05,0.801,0.054,-0.043,19h06m26.13s,+41d53m21.6s,14.566,"CONFIRMED,CANDIDATE"
7364176,00000000000000000000000000000000aacf87fded8f39de0b7bc90a6e505466,xxxxxxx1718,CONFIRMED,CANDIDATE,1.0,135.1879934,0.000317,-0.000317,190.93292,0.002,-0.002,0.023,0.334,-0.023,8.8191,0.0656,-0.0656,663.4,8.9,-8.9,2.32,0.31,-0.2,345.0,3.33,1.25,-0.78,85.8,1.0,q1_q17_dr25_tce,5731.0,103.0,-115.0,4.451,0.095,-0.095,0.906,0.119,-0.08,19h28m56.38s,+42d54m34.0s,12.765,"CONFIRMED,CANDIDATE"
8017703,000000000000000000000000000000007e21e09f6eb82ddcacf5d383be419376,xxxxxxx174 ,CONFIRMED,CANDIDATE,0.996,247.354914,0.001391,-0.001391,364.15832,0.00334,-0.00334,0.044,0.464,-0.044,8.677,0.157,-0.157,1291.8,26.9,-26.9,2.29,0.1,-0.13,212.0,0.48,0.09,-0.09,49.0,2.0,q1_q17_dr25_tce,4859.0,97.0,-97.0,4.615,0.049,-0.021,0.651,0.029,-0.036,19h09m45.40s,+43d49m55.5s,14.287,"CONFIRMED,CANDIDATE"
12121570,0000000000000000000000000000000005fe08d5a17f00ab0a7f89621797be86,xxxxxxx1816,CONFIRMED,CANDIDATE,0.97,91.500873,0.0005231,-0.0005231,165.67309,0.00493,-0.00493,0.032,0.405,-0.032,4.842,0.126,-0.126,704.8,35.8,-35.8,1.82,0.13,-0.07,310.0,2.18,0.53,-0.32,22.6,1.0,q1_q17_dr25_tce,5051.0,111.0,-90.0,4.628,0.017,-0.052,0.706,0.047,-0.03,19h47m24.24s,+50d41m56.1s,14.447,"CONFIRMED,CANDIDATE"
6149910,00000000000000000000000000000000e9bba6cda0f513867e30f7972e608c10,xxxxxxx1840,CONFIRMED,CANDIDATE,1.0,131.187921,0.001563,-0.001563,172.3923,0.00729,-0.00729,0.069,0.383,-0.069,6.905,0.255,-0.255,915.9,45.3,-45.3,2.34,0.09,-0.17,284.0,1.54,0.22,-0.31,23.9,1.0,q1_q17_dr25_tce,4898.0,78.0,-88.0,4.518,0.068,-0.018,0.803,0.028,-0.06,19h54m22.76s,+41d26m09.4s,15.048,"CONFIRMED,CANDIDATE"
9832208,00000000000000000000000000000000589c9564ee81c99839e76400956e1610,xxxxxxx1858,CONFIRMED,CANDIDATE,0.717,88.0712769,0.0008497,-0.0008497,214.51304,0.0074,-0.0074,0.347,0.12,-0.347,6.758,0.263,-0.263,885.4,55.9,-55.9,2.4,0.09,-0.16,330.0,2.79,0.43,-0.51,18.1,1.0,q1_q17_dr25_tce,4939.0,79.0,-79.0,4.506,0.072,-0.022,0.819,0.032,-0.055,19h29m13.78s,+46d37m35.9s,15.639,"CONFIRMED,CANDIDATE"
8120608,00000000000000000000000000000000b8fe44de9d7aee54a55c50f73ff89a4f,xxxxxxx186 ,CONFIRMED,CANDIDATE,0.999,22.40777833,7.391e-05,-7.391e-05,153.79858,0.00259,-0.00259,0.147,0.291,-0.147,3.2881,0.0756,-0.0756,661.3,20.8,-20.8,1.15,0.1,-0.14,319.0,2.44,0.7,-0.71,33.9,4.0,q1_q17_dr25_tce,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,0.04,-0.053,19h54m36.65s,+43d57m18.1s,14.625,"CONFIRMED,CANDIDATE"
8120608,00000000000000000000000000000000253715b1be1c3de06af4ecb6a3602b06,xxxxxxx186 ,CONFIRMED,CANDIDATE,0.677,129.945392,0.001556,-0.001556,176.82285,0.00882,-0.00882,0.909,0.04,-0.695,5.786,0.293,-0.293,500.1,40.4,-40.4,1.18,0.11,-0.14,177.0,0.23,0.07,-0.06,13.1,5.0,q1_q17_dr25_tce,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,0.04,-0.053,19h54m36.65s,+43d57m18.1s,14.625,"CONFIRMED,CANDIDATE"
8758204,000000000000000000000000000000005b3f9374cbb47358e39bfa290ccf421e,xxxxxxx1881,CONFIRMED,CANDIDATE,0.996,159.388788,0.003488,-0.003488,226.9313,0.0109,-0.0109,0.109,0.326,-0.109,8.432,0.394,-0.394,1033.0,68.1,-68.1,2.73,0.14,-0.24,289.0,1.65,0.29,-0.36,17.3,1.0,q1_q17_dr25_tce,5135.0,84.0,-77.0,4.464,0.09,-0.036,0.874,0.044,-0.076,19h34m33.46s,+44d58m57.1s,15.822,"CONFIRMED,CANDIDATE"
6587002,0000000000000000000000000000000037b5e5b36deaeb8ccacdfa5f1dfb4cf5,xxxxxxx196 ,CONFIRMED,CANDIDATE,0.995,122.0804953,0.0005677,-0.0005677,155.02532,0.00401,-0.00401,0.957,0.005,-0.668,4.054,0.299,-0.299,799.9,37.2,-37.2,2.92,0.2,-0.15,297.0,1.83,0.44,-0.31,23.3,3.0,q1_q17_dr25_tce,5132.0,102.0,-102.0,4.571,0.032,-0.052,0.77,0.054,-0.04,18h59m52.44s,+42d04m45.1s,14.157,"CONFIRMED,CANDIDATE"
9758089,000000000000000000000000000000002de43b748b13d12d424a8fc806cd7505,xxxxxxx1996,CONFIRMED,CANDIDATE,0.998,92.7297248,0.000398,-0.000398,177.43808,0.00347,-0.00347,0.857,0.056,-0.597,6.83,0.153,-0.153,1257.5,31.9,-31.9,2.81,0.2,-0.08,276.0,1.38,0.32,-0.19,43.3,1.0,q1_q17_dr25_tce,4580.0,92.0,-92.0,4.641,0.012,-0.045,0.675,0.046,-0.021,19h01m00.88s,+46d34m55.9s,14.897,"CONFIRMED,CANDIDATE"
10593626,000000000000000000000000000000008f66e28204f534b035adeb98c8999d46,xxxxxxx22 b,CONFIRMED,CANDIDATE,0.881,289.864067,0.00121,-0.00121,133.69719,0.00214,-0.00214,0.856,0.043,-0.649,7.565,0.108,-0.108,529.1,10.5,-10.5,2.34,0.22,-0.23,257.0,1.03,0.26,-0.24,57.4,1.0,q1_q17_dr25_tce,5516.0,82.0,-74.0,4.446,0.104,-0.064,0.886,0.08,-0.089,19h16m52.20s,+47d53m04.1s,11.664,"CONFIRMED,CANDIDATE"
9950612,0000000000000000000000000000000016ef7516ac2eb4def5cc72e97a595425,xxxxxxx220 ,CONFIRMED,CANDIDATE,0.999,45.9029768,0.0001654,-0.0001654,166.55667,0.00283,-0.00283,0.303,0.135,-0.303,5.0041,0.0815,-0.0815,361.8,8.9,-8.9,1.18,0.05,-0.06,341.0,3.19,0.54,-0.53,42.9,2.0,q1_q17_dr25_tce,4499.0,89.0,-89.0,4.635,0.032,-0.02,0.639,0.025,-0.032,19h26m01.48s,+46d53m44.7s,13.177,"CONFIRMED,CANDIDATE"
4139816,000000000000000000000000000000002cf5c328089190ed2a2b2c71b527d018,xxxxxxx235 ,CONFIRMED,CANDIDATE,1.0,46.1842039,0.0002654,-0.0002654,165.23729,0.0043,-0.0043,0.013,0.415,-0.013,4.758,0.13,-0.13,1394.7,56.4,-56.4,1.83,0.12,-0.15,273.0,1.32,0.29,-0.3,26.0,3.0,q1_q17_dr25_tce,3950.0,70.0,-86.0,4.754,0.042,-0.031,0.493,0.033,-0.04,19h04m18.99s,+39d16m42.0s,15.954,"CONFIRMED,CANDIDATE"
4725681,0000000000000000000000000000000020f6dbf036d189317c7bc8182aefeb76,xxxxxxx236 ,CONFIRMED,CANDIDATE,1.0,23.96793669,9.249e-05,-9.249e-05,186.22182,0.00305,-0.00305,0.416,0.053,-0.416,3.827,0.113,-0.113,1182.3,46.1,-46.1,1.8,0.1,-0.15,329.0,2.77,0.58,-0.64,27.5,1.0,q1_q17_dr25_tce,3747.0,75.0,-83.0,4.728,0.042,-0.025,0.524,0.03,-0.044,18h55m27.93s,+39d53m53.1s,15.414,"CONFIRMED,CANDIDATE"
7907423,00000000000000000000000000000000ad46533c65a128cf39b692538e6707ec,xxxxxxx249 ,CONFIRMED,CANDIDATE,0.998,15.36845737,4.067e-05,-4.067e-05,147.38965,0.00229,-0.00229,0.115,0.32,-0.115,2.4714,0.069,-0.069,756.1,26.4,-26.4,1.11,0.12,-0.16,332.0,2.86,0.95,-0.98,30.9,3.0,q1_q17_dr25_tce,3561.0,71.0,-89.0,4.855,0.055,-0.055,0.411,0.045,-0.06,19h47m56.41s,+43d39m30.7s,15.234,"CONFIRMED,CANDIDATE"
9757613,00000000000000000000000000000000ab3e1599e7c5a52b03ea810f50b535e1,xxxxxxx26 e,CONFIRMED,CANDIDATE,0.965,46.82767725,9.794e-05,-9.794e-05,136.74468,0.00179,-0.00179,0.393,0.027,-0.393,1.9033,0.0569,-0.0569,1537.7,52.9,-52.9,2.13,0.12,-0.16,276.0,1.37,0.28,-0.3,32.4,3.0,q1_q17_dr25_tce,3879.0,77.0,-85.0,4.708,0.045,-0.021,0.537,0.03,-0.041,18h59m45.84s,+46d33m59.5s,15.473,"CONFIRMED,CANDIDATE"
10166274,000000000000000000000000000000003f1c2953f58fcada3f213cb007e2a2ce,xxxxxxx267 ,CONFIRMED,CANDIDATE,0.992,28.46464804,8.805e-05,-8.805e-05,158.03986,0.00254,-0.00254,0.035,0.395,-0.035,2.6657,0.0806,-0.0806,1629.8,60.3,-60.3,1.87,0.14,-0.22,301.0,1.95,0.49,-0.55,28.9,3.0,q1_q17_dr25_tce,3789.0,75.0,-82.0,4.781,0.063,-0.031,0.46,0.035,-0.053,19h59m19.30s,+47d09m26.9s,15.438,"CONFIRMED,CANDIDATE"
10604335,000000000000000000000000000000009002db46f11234185b1f1bda259ab048,xxxxxxx283 ,CONFIRMED,CANDIDATE,0.0,92.7495777,0.0006942,-0.0006942,173.27975,0.00543,-0.00543,0.019,0.422,-0.019,5.506,0.191,-0.191,1105.1,65.1,-65.1,1.87,0.08,-0.1,240.0,0.78,0.15,-0.14,18.0,2.0,q1_q17_dr25_tce,4141.0,83.0,-91.0,4.684,0.022,-0.025,0.582,0.027,-0.03,19h34m27.29s,+47d50m20.4s,15.847,"CONFIRMED,CANDIDATE"
11497958,00000000000000000000000000000000ab9e6cccc6da6ca93075760e66160fe1,xxxxxxx296 ,CONFIRMED,CANDIDATE,1.0,19.85029495,5.525e-05,-5.525e-05,133.64933,0.00216,-0.00216,0.217,0.245,-0.217,2.8407,0.0741,-0.0741,1607.5,50.7,-50.7,1.52,0.19,-0.23,297.0,1.83,0.68,-0.62,34.4,2.0,q1_q17_dr25_tce,3526.0,71.0,-78.0,4.866,0.066,-0.044,0.383,0.048,-0.058,19h06m09.60s,+49d26m14.4s,15.921,"CONFIRMED,CANDIDATE"
11497958,00000000000000000000000000000000c47ce014bd0fc2419c4f7a2588a53f56,xxxxxxx296 ,CONFIRMED,CANDIDATE,0.927,63.3354719,0.000927,-0.000927,162.6161,0.0111,-0.0111,0.029,0.422,-0.029,3.651,0.251,-0.251,983.0,83.8,-83.8,1.18,0.15,-0.18,202.0,0.39,0.15,-0.13,13.0,5.0,q1_q17_dr25_tce,3526.0,71.0,-78.0,4.866,0.066,-0.044,0.383,0.048,-0.058,19h06m09.60s,+49d26m14.4s,15.921,"CONFIRMED,CANDIDATE"
11497958,0000000000000000000000000000000029f9ce30eea5a7f9d5ae73600550d20a,xxxxxxx296 ,CONFIRMED,CANDIDATE,0.984,34.1420506,0.0002289,-0.0002289,136.03624,0.00559,-0.00559,0.105,0.334,-0.105,2.945,0.179,-0.179,788.0,63.1,-63.1,1.06,0.13,-0.16,248.0,0.89,0.33,-0.3,13.3,4.0,q1_q17_dr25_tce,3526.0,71.0,-78.0,4.866,0.066,-0.044,0.383,0.048,-0.058,19h06m09.60s,+49d26m14.4s,15.921,"CONFIRMED,CANDIDATE"
11176127,00000000000000000000000000000000f9c026341fe9df160f0abd1741032d71,xxxxxxx298 ,CONFIRMED,CANDIDATE,0.996,77.4740991,0.0003593,-0.0003593,184.24533,0.00451,-0.00451,0.758,0.013,-0.549,4.168,0.125,-0.125,1543.6,60.9,-60.9,2.63,0.18,-0.08,277.0,1.4,0.32,-0.19,27.5,2.0,q1_q17_dr25_tce,4463.0,88.0,-88.0,4.677,0.013,-0.04,0.611,0.041,-0.019,18h52m09.55s,+48d49m31.3s,15.415,"CONFIRMED,CANDIDATE"
10027323,00000000000000000000000000000000d99b3ed981a2205db132ff694875b798,xxxxxxx309 ,CONFIRMED,CANDIDATE,0.738,105.3582299,0.000525,-0.000525,138.68069,0.00327,-0.00327,0.75,0.196,-0.511,3.81,0.137,-0.137,1210.2,56.1,-56.1,1.87,0.13,-0.17,204.0,0.41,0.09,-0.1,22.6,2.0,q1_q17_dr25_tce,3883.0,69.0,-93.0,4.762,0.04,-0.036,0.496,0.036,-0.044,19h50m02.37s,+46d57m40.5s,15.157,"CONFIRMED,CANDIDATE"
10055126,000000000000000000000000000000000d1f02df39640abc90843e1e2befd54f,xxxxxxx311 ,CONFIRMED,CANDIDATE,0.96,232.040326,0.006902,-0.006902,262.2531,0.0265,-0.0265,0.61,0.341,-0.388,12.235,0.765,-0.765,290.8,21.9,-21.9,2.05,0.33,-0.29,327.0,2.71,1.2,-0.88,15.2,3.0,q1_q17_dr25_tce,5903.0,106.0,-117.0,4.3,0.15,-0.1,1.156,0.185,-0.166,18h48m14.71s,+47d05m07.8s,13.797,"CONFIRMED,CANDIDATE"
9787239,00000000000000000000000000000000f610a920a61ad130f5d925d9ee1db364,xxxxxxx32 d,CONFIRMED,CANDIDATE,1.0,22.78078241,3.951e-05,-3.951e-05,155.20408,0.00138,-0.00138,0.008,0.283,-0.008,3.3002,0.0449,-0.0449,1925.1,42.3,-42.3,2.17,0.15,-0.22,328.0,2.73,0.63,-0.72,46.4,2.0,q1_q17_dr25_tce,3731.0,73.0,-83.0,4.75,0.052,-0.028,0.498,0.034,-0.051,19h51m22.18s,+46d34m27.4s,15.801,"CONFIRMED,CANDIDATE"
4263293,00000000000000000000000000000000240d2982edd78f209c1c7bab66079261,xxxxxxx331 ,CONFIRMED,CANDIDATE,0.243,32.1340014,0.0002547,-0.0002547,142.27582,0.00667,-0.00667,0.256,0.191,-0.256,2.691,0.205,-0.205,1262.0,116.0,-116.0,1.84,0.15,-0.16,346.0,3.39,1.05,-0.92,11.8,3.0,q1_q17_dr25_tce,4347.0,117.0,-143.0,4.73,0.05,-0.041,0.524,0.045,-0.045,19h27m20.24s,+39d18m26.5s,15.862,"CONFIRMED,CANDIDATE"
7102316,0000000000000000000000000000000011a6d5b05a9953da807f355166397cfc,xxxxxxx351 ,CONFIRMED,CANDIDATE,0.985,142.545,0.002746,-0.002746,202.88,0.012,-0.012,0.015,0.451,-0.015,8.75,0.426,-0.426,905.4,68.1,-68.1,2.52,0.69,-0.23,318.0,2.42,2.01,-0.65,13.7,3.0,q1_q17_dr25_tce,5642.0,169.0,-169.0,4.542,0.044,-0.176,0.846,0.233,-0.078,19h05m48.65s,+42d39m28.4s,15.99,"CONFIRMED,CANDIDATE"
8890150,000000000000000000000000000000003583e079965f9d917d3cb56f9f1f3fde,xxxxxxx395 ,CONFIRMED,CANDIDATE,0.985,34.9897847,0.0003803,-0.0003803,144.20912,0.0097,-0.0097,0.034,0.422,-0.034,4.208,0.235,-0.235,498.5,47.2,-47.2,1.14,0.07,-0.1,292.0,1.71,0.35,-0.42,11.5,1.0,q1_q17_dr25_tce,3765.0,75.0,-83.0,4.725,0.049,-0.021,0.521,0.029,-0.047,19h34m02.66s,+45d08m11.7s,15.987,"CONFIRMED,CANDIDATE"
8463346,00000000000000000000000000000000f7c82e8a0b38d0c9ef698b54254e41a5,xxxxxxx436 ,CONFIRMED,CANDIDATE,0.997,64.0019669,0.0006215,-0.0006215,132.61779,0.00688,-0.00688,0.701,0.013,-0.526,4.724,0.231,-0.231,1112.5,83.9,-83.9,2.48,0.12,-0.11,322.0,2.55,0.44,-0.38,14.2,2.0,q1_q17_dr25_tce,4652.0,74.0,-83.0,4.617,0.02,-0.032,0.697,0.034,-0.03,20h06m52.98s,+44d24m43.4s,15.856,"CONFIRMED,CANDIDATE"
8183288,00000000000000000000000000000000eb6717fdc912b691bbd8d5026180d325,xxxxxxx437 ,CONFIRMED,CANDIDATE,0.955,66.6504521,0.0003951,-0.0003951,171.18229,0.00492,-0.00492,0.433,0.036,-0.433,5.744,0.153,-0.153,536.9,22.7,-22.7,1.56,0.07,-0.07,308.0,2.14,0.38,-0.3,27.1,1.0,q1_q17_dr25_tce,4550.0,81.0,-81.0,4.627,0.02,-0.03,0.679,0.033,-0.027,19h49m23.37s,+44d01m37.0s,14.352,"CONFIRMED,CANDIDATE"
6497146,000000000000000000000000000000002421869acfd79bad57777cb59f554964,xxxxxxx438 ,CONFIRMED,CANDIDATE,1.0,35.2330694,0.0002705,-0.0002705,135.36477,0.00637,-0.00637,0.139,0.323,-0.139,3.674,0.215,-0.215,352.8,27.5,-27.5,0.97,0.06,-0.07,288.0,1.62,0.37,-0.34,14.5,1.0,q1_q17_dr25_tce,3749.0,75.0,-84.0,4.743,0.033,-0.033,0.524,0.033,-0.037,18h46m34.99s,+41d57m03.9s,14.467,"CONFIRMED,CANDIDATE"
8142787,000000000000000000000000000000008b6685b5386144f83a3f7d124978b826,xxxxxxx439 ,CONFIRMED,CANDIDATE,0.997,178.139072,0.001897,-0.001897,210.11802,0.00686,-0.00686,0.042,0.412,-0.042,9.654,0.283,-0.283,678.8,37.9,-37.9,2.25,0.22,-0.16,291.0,1.7,0.47,-0.31,20.3,1.0,q1_q17_dr25_tce,5431.0,81.0,-81.0,4.496,0.052,-0.078,0.879,0.086,-0.06,18h43m12.38s,+44d02m02.4s,14.56,"CONFIRMED,CANDIDATE"
6106282,00000000000000000000000000000000624a9529cb2a9556470dcb7053b2a714,xxxxxxx440 ,CONFIRMED,CANDIDATE,1.0,101.1107014,0.0009529,-0.0009529,215.5204,0.00806,-0.00806,0.046,0.404,-0.046,8.029,0.21,-0.21,878.1,42.2,-42.2,1.61,0.1,-0.08,229.0,0.65,0.14,-0.11,24.1,1.0,q1_q17_dr25_tce,4133.0,74.0,-82.0,4.705,0.023,-0.033,0.561,0.033,-0.03,19h01m23.99s,+41d27m08.0s,15.134,"CONFIRMED,CANDIDATE"
11284772,000000000000000000000000000000007612ccc621644ed76377ae1ccb2b12dc,xxxxxxx441 ,CONFIRMED,CANDIDATE,0.975,207.24785,0.002627,-0.002627,213.03458,0.0097,-0.0097,0.21,0.241,-0.21,6.159,0.348,-0.348,809.2,64.7,-64.7,1.56,0.09,-0.06,189.0,0.3,0.06,-0.05,13.2,1.0,q1_q17_dr25_tce,4339.0,78.0,-87.0,4.711,0.02,-0.032,0.553,0.031,-0.022,18h58m16.05s,+49d00m45.2s,15.142,"CONFIRMED,CANDIDATE"
4138008,00000000000000000000000000000000c386f15197e53178fe81b286f3407759,xxxxxxx442 ,CONFIRMED,CANDIDATE,0.993,112.303136,0.001722,-0.001722,230.4383,0.0125,-0.0125,0.248,0.191,-0.248,5.869,0.362,-0.362,502.1,44.1,-44.1,1.3,0.07,-0.05,241.0,0.79,0.15,-0.11,13.1,1.0,q1_q17_dr25_tce,4401.0,78.0,-78.0,4.677,0.017,-0.027,0.595,0.03,-0.024,19h01m27.98s,+39d16m48.3s,14.976,"CONFIRMED,CANDIDATE"
11757451,000000000000000000000000000000006a891067017e0106d333b0f3ed4f4ce8,xxxxxxx443 ,CONFIRMED,CANDIDATE,0.877,177.668663,0.003315,-0.003315,264.2428,0.0134,-0.0134,0.772,0.175,-0.53,9.298,0.463,-0.463,901.4,81.0,-81.0,2.32,0.13,-0.09,233.0,0.7,0.13,-0.1,12.7,1.0,q1_q17_dr25_tce,4721.0,75.0,-85.0,4.615,0.021,-0.036,0.701,0.039,-0.029,19h14m26.53s,+49d58m07.1s,15.891,"CONFIRMED,CANDIDATE"
9730163,00000000000000000000000000000000f7e7a0d129c653ff51970ded6a2117b4,xxxxxxx445 ,CONFIRMED,CANDIDATE,1.0,4.871223664,7.688e-06,-7.688e-06,133.64255,0.00151,-0.00151,0.706,0.066,-0.491,1.5916,0.0553,-0.0553,6462.0,152.0,-152.0,1.56,0.7,-0.23,341.0,3.18,4.16,-0.99,50.5,1.0,q1_q17_dr25_tce,3157.0,75.0,-37.0,5.112,0.076,-0.123,0.18,0.081,-0.027,19h54m56.67s,+46d29m55.1s,17.475,"CONFIRMED,CANDIDATE"
8311864,00000000000000000000000000000000f577df598f14aeeabaac284786632eb2,xxxxxxx452 ,CONFIRMED,CANDIDATE,0.771,384.847556,0.007105,-0.007105,314.97,0.0152,-0.0152,0.059,0.387,-0.059,9.969,0.441,-0.441,189.9,17.6,-17.6,1.09,0.2,-0.1,220.0,0.56,0.32,-0.15,12.3,1.0,q1_q17_dr25_tce,5579.0,150.0,-150.0,4.58,0.034,-0.127,0.798,0.15,-0.075,19h44m00.89s,+44d16m39.2s,13.426,"CONFIRMED,CANDIDATE"
7021681,000000000000000000000000000000000cdb6be1622e799e9e77e3e9ca4f3836,xxxxxxx505 ,CONFIRMED,CANDIDATE,1.0,27.52194772,3.058e-05,-3.058e-05,189.824523,0.000808,-0.000808,0.35,0.052,-0.35,4.047,0.0415,-0.0415,2312.8,24.1,-24.1,2.47,0.17,-0.21,314.0,2.28,0.56,-0.53,106.5,1.0,q1_q17_dr25_tce,3780.0,76.0,-83.0,4.746,0.042,-0.031,0.511,0.036,-0.043,19h11m25.95s,+42d32m33.5s,15.108,"CONFIRMED,CANDIDATE"
11754553,00000000000000000000000000000000fcc824eea396dba78d9882503d35b753,xxxxxxx52 d,CONFIRMED,CANDIDATE,1.0,36.4454001,0.0001809,-0.0001809,151.60125,0.00392,-0.00392,0.028,0.437,-0.028,4.007,0.126,-0.126,1122.3,53.4,-53.4,1.99,0.09,-0.09,332.0,2.88,0.51,-0.47,21.7,3.0,q1_q17_dr25_tce,4126.0,82.0,-82.0,4.661,0.022,-0.022,0.615,0.027,-0.029,19h06m57.13s,+49d58m32.7s,15.095,"CONFIRMED,CANDIDATE"
7455287,000000000000000000000000000000008c08935811764e62d48b1e761d7a98fc,xxxxxxx54 d,CONFIRMED,CANDIDATE,0.986,20.99587872,7.662e-05,-7.662e-05,152.31554,0.00305,-0.00305,0.228,0.176,-0.228,2.6333,0.0866,-0.0866,767.3,42.9,-42.9,1.3,0.1,-0.15,328.0,2.74,0.7,-0.79,18.2,3.0,q1_q17_dr25_tce,3713.0,74.0,-92.0,4.779,0.063,-0.031,0.47,0.036,-0.054,19h39m05.74s,+43d03m22.7s,15.847,"CONFIRMED,CANDIDATE"
10189546,00000000000000000000000000000000fc8ec1127a8c3d50883022e82558a615,xxxxxxx549 ,CONFIRMED,CANDIDATE,0.995,117.033521,0.001124,-0.001124,245.65151,0.00728,-0.00728,0.188,0.257,-0.188,6.822,0.209,-0.209,770.4,37.4,-37.4,2.68,0.29,-0.32,349.0,3.49,1.06,-0.93,21.9,3.0,q1_q17_dr25_tce,5312.0,79.0,-79.0,4.384,0.137,-0.074,0.986,0.107,-0.117,18h52m05.47s,+47d15m40.1s,14.621,"CONFIRMED,CANDIDATE"
8150320,0000000000000000000000000000000020694905b3120fd4fe47a80dc7c30e2e,xxxxxxx55 c,CONFIRMED,CANDIDATE,1.0,42.1406089,0.0003143,-0.0003143,139.0604,0.00485,-0.00485,0.045,0.393,-0.045,5.083,0.155,-0.155,895.5,43.6,-43.6,1.85,0.13,-0.05,349.0,3.49,0.81,-0.47,21.6,5.0,q1_q17_dr25_tce,4500.0,90.0,-90.0,4.656,0.013,-0.043,0.646,0.043,-0.02,19h00m40.40s,+44d01m35.3s,15.791,"CONFIRMED,CANDIDATE"
8845205,00000000000000000000000000000000c6a67536927d3c9a6501d8bde9bca602,xxxxxxx560 ,CONFIRMED,CANDIDATE,0.001,18.47762694,1.563e-05,-1.563e-05,185.269061,0.000674,-0.000674,0.712,0.154,-0.488,1.94,0.0457,-0.0457,2604.6,39.7,-39.7,1.55,0.32,-0.29,267.0,1.21,0.72,-0.47,75.7,1.0,q1_q17_dr25_tce,3395.0,74.0,-67.0,4.97,0.072,-0.065,0.283,0.059,-0.053,20h00m49.46s,+45d01m05.3s,14.708,"CONFIRMED,CANDIDATE"
3966801,00000000000000000000000000000000bcc9cd64f3a0ba35065fa3c3679656a2,xxxxxxx577 ,CONFIRMED,CANDIDATE,1.0,25.69581456,5.824e-05,-5.824e-05,188.78889,0.00175,-0.00175,0.68,0.206,-0.439,4.0251,0.0791,-0.0791,1130.8,29.0,-29.0,1.7,0.21,-0.33,314.0,2.3,1.17,-1.1,45.1,1.0,q1_q17_dr25_tce,3787.0,163.0,-204.0,4.775,0.096,-0.056,0.477,0.061,-0.092,19h38m50.87s,+39d04m25.5s,14.885,"CONFIRMED,CANDIDATE"
6960913,000000000000000000000000000000003af6ba4abbd95ac0289be1e7ba0267d7,xxxxxxx61 b,CONFIRMED,CANDIDATE,0.998,59.8780258,0.0001502,-0.0001502,151.1847,0.0021,-0.0021,0.004,0.411,-0.004,4.8027,0.0705,-0.0705,1419.1,32.3,-32.3,2.19,0.08,-0.14,273.0,1.31,0.22,-0.24,51.8,1.0,q1_q17_dr25_tce,4016.0,79.0,-79.0,4.658,0.039,-0.015,0.599,0.023,-0.037,19h41m13.08s,+42d28m31.0s,14.995,"CONFIRMED,CANDIDATE"
